line,secDetail,orderDetail,node,distance,distancePreviousStop,name,latitude,longitude
60,20,1,2535,5592,792,P STA.M CABEZA-P CHOPERA,40.397418700044,-3.7023462357046
60,20,1,5335,5829,237,P STA.M CABEZA-CACERES,40.399131210082,-3.7007284488
60,20,1,2819,6288,459,EMBAJADORES-SANTA MARIA DE LA CABEZA,40.402116879442,-3.7001171655301
60,20,1,2592,6562,274,EMBAJADORES,40.40424217437,-3.7017383610274
60,20,1,2355,6807,245,EMBAJADORES,40.405328964062,-3.7037624960856
60,20,1,2357,7146,339,EL RASTRO,40.406025970676,-3.707647003007
60,20,1,1884,7620,474,PUERTA DE TOLEDO,40.407665096581,-3.7121307729721
60,20,1,1882,7796,176,LA PALOMA,40.409000899219,-3.7131902237853
60,20,1,2590,8083,287,CARRERA SAN FRANCISCO-SAN I.LABRADOR,40.410858895599,-3.7128409437372
60,20,1,2588,8521,438,PLAZA CEBADA,40.410783846361,-3.7089296322523
61,10,1,543,0,0,MONCLOA,40.43451741468,-3.7170356454798
61,10,1,520,366,366,FERNANDEZ.DE LOS RIOS-HILARION ESLAVA,40.435419093881,-3.7169084595222
61,10,1,521,659,293,GUZMAN EL BUENO-FERNANDEZ DE LOS RIOS,40.435269262404,-3.7134594585007
61,10,1,522,1034,375,GALILEO,40.435044157451,-3.7090476157909
61,10,1,523,1385,351,ARAPILES,40.434817158886,-3.704918741399
61,10,1,524,1622,237,ELOY GONZALO,40.434117926001,-3.7028706159162
61,10,1,525,1909,287,IGLESIA,40.434587288702,-3.6997523502489
61,10,1,527,2229,320,MARTINEZ CAMPOS,40.434924858168,-3.6960655819726
61,10,1,1894,2521,292,MUSEO SOROLLA,40.435026609967,-3.692623947634
61,10,1,529,2697,176,GRAL.MTNEZ.CAMPOS-FORTUNY,40.435048031453,-3.6905491243913
61,10,1,2602,2963,266,GENERAL ORAA,40.43570414174,-3.6877851558366
61,10,1,2601,3104,141,EMBAJADA EE.UU.,40.435411632523,-3.6869804495252
61,10,1,2599,3380,276,DIEGO DE LEON-VELAZQUEZ,40.434871427793,-3.6838859742059
61,10,1,3738,3618,238,DIEGO DE LEON-CASTELLO,40.434707755676,-3.6810900949801
61,10,1,2597,3803,185,PRINCIPE DE VERGARA-DIEGO DE LEON,40.434576381505,-3.6789194204535
61,10,1,3739,4039,236,HOSPITAL DE LA PRINCESA,40.434430467935,-3.6761473227587
61,10,1,5452,4237,198,CONDE DE PEALVER-JUAN BRAVO,40.433643035347,-3.6752316220648
61,10,1,2222,4601,364,LISTA,40.430362884705,-3.6753862604034
61,10,1,2220,4893,292,CONDE DE PEALVER-AYALA,40.427748651164,-3.6756677942362
61,10,1,2218,5152,259,CONDE DE PEALVER-ALCALA,40.425414234687,-3.6758566233904
61,10,1,2216,5338,186,FELIPE II,40.423746645954,-3.6760167526732
61,10,1,2154,5642,304,NARVAEZ-O DONNELL,40.421015650625,-3.6762369521123
61,10,1,2156,5918,276,NARVAEZ-IBIZA,40.418527949875,-3.6764477850259
61,10,1,3937,6584,666,NARVAEZ,40.415589137076,-3.6767719506129
61,20,1,3937,0,0,NARVAEZ,40.415589137076,-3.6767719506129
61,20,1,2214,93,93,NARVAEZ-DOCE OCTUBRE,40.416267940754,-3.6762365619947
61,20,1,2157,351,258,NARVAEZ-IBIZA,40.41859310467,-3.6760901082608
61,20,1,2155,631,280,NARVAEZ-O DONNELL,40.421108009237,-3.6758488865365
61,20,1,2215,955,324,FELIPE II,40.424019309818,-3.6756068990648
61,20,1,2217,1128,173,CONDE DE PEALVER-ALCALA,40.425569650993,-3.6754691629241
61,20,1,2219,1403,275,CONDE DE PEALVER-AYALA,40.428056968699,-3.6753231101594
61,20,1,2221,1638,235,LISTA,40.430157199532,-3.6751260198132
61,20,1,4358,1922,284,CONDE DE PEALVER-JUAN BRAVO,40.432717098388,-3.6748922504723
61,20,1,1429,2155,233,HOSPITAL DE LA PRINCESA,40.434705474609,-3.67533657009
61,20,1,2595,2546,391,PRINCIPE DE VERGARA-DIEGO DE LEON,40.434921749594,-3.679936834346
61,20,1,3641,2695,149,DIEGO DE LEON-NUEZ DE BALBOA,40.43499247985,-3.6816942586385
61,20,1,2598,2898,203,DIEGO DE LEON-VELAZQUEZ,40.435122546205,-3.6840771591112
61,20,1,2600,3065,167,EMBAJADA EE.UU.,40.435227987749,-3.6860471663548
61,20,1,537,3296,231,GENERAL ORAA,40.435846802324,-3.6880342029031
61,20,1,530,3503,207,EMIILIO CASTELAR,40.43529436877,-3.6900305239606
61,20,1,1893,3722,219,MUSEO SOROLLA,40.435251889534,-3.6926144693268
61,20,1,528,3947,225,MARTINEZ CAMPOS,40.435199932988,-3.6952666958452
61,20,1,1895,4156,209,IGLESIA-ALONSO CANO,40.435113020881,-3.6977299161764
61,20,1,526,4335,179,IGLESIA,40.434811997748,-3.6998372096478
61,20,1,538,4627,292,QUEVEDO,40.434035266564,-3.7031303105493
61,20,1,540,4943,316,ARAPILES,40.433873961433,-3.7059463941412
61,20,1,541,5221,278,MERCADO VALLEHERMOSO,40.434114998093,-3.7092500724765
61,20,1,542,5533,312,GUZMAN EL BUENO-FERNANDO EL CATOLICO,40.434308645298,-3.7129187600368
61,20,1,543,5881,348,MONCLOA,40.43451741468,-3.7170356454798
62,10,1,3907,0,0,PRINCIPE PIO,40.4217268214,-3.7210490762668
62,10,1,605,783,783,CAMPO DEL MORO,40.419334721532,-3.7203634489032
62,10,1,606,1081,298,ERMITA VIRGEN DEL PUERTO,40.416683297435,-3.7208125342024
62,10,1,2367,1322,241,PARQUE DE ATENAS,40.414812318773,-3.7203505747097
62,10,1,2366,1792,470,CUESTA DE LA VEGA,40.413353124925,-3.7174120311547
62,10,1,4115,2147,355,P MELANCOLICOS-P IMPERIAL,40.41036272569,-3.7187709855236
62,10,1,2322,2446,299,MELANCOLICOS,40.407832909911,-3.7199461666828
62,10,1,2323,2745,299,ESTADIO VICENTE CALDERON,40.405233358983,-3.7207445817891
62,10,1,553,2932,187,Puente San Isidro-Pontones,40.403941449504,-3.7198811335333
62,10,1,2313,3295,363,IMPERIAL-PONTONES,40.40406449784,-3.7160241670576
62,10,1,2311,3570,275,IMPERIAL-PIRAMIDES,40.401673400226,-3.7151704028564
62,10,1,328,3843,273,Pirmides,40.401090682982,-3.7132481443953
62,10,1,380,4072,229,Pirmides Cercanas,40.40234703338,-3.711119019052
62,10,1,381,4204,132,Olmos,40.40293156305,-3.7098241722594
62,10,1,325,4460,256,Acacias,40.403705724036,-3.7069828029594
62,10,1,4118,4782,322,P ESPERANZA-DR. VALLEJO NAJERA,40.401618434622,-3.7050507503462
62,10,1,4120,5132,350,P ESPERANZA-BAOS DE MONTEMAYOR,40.398837464889,-3.7031116009765
62,10,1,4121,5409,277,ARGANDA-P YESERIAS,40.397387694769,-3.704481072771
62,10,1,1120,5639,230,LA CHOPERA,40.396129267907,-3.702535508015
62,10,1,4150,6029,390,P CHOPERA-PZA.GRAL.MAROTO,40.393861949601,-3.6990772487882
62,10,1,4152,6174,145,GUILLERMO DE OSMA-PZA.GRAL.MAROTO,40.393681497135,-3.6976308118008
62,10,1,4154,6412,238,PZA.BEATA MARIA ANA DE JESUS,40.393823196459,-3.695044766728
62,10,1,1170,6652,240,LEGAZPI,40.391849453292,-3.695174110294
62,10,1,3201,6878,226,LEGAZPI,40.390709412126,-3.6944919751902
62,10,1,5054,7094,216,PLAZA DE ITALIA,40.389559626346,-3.6924289036723
62,10,1,2905,7339,245,BRONCE,40.387693766389,-3.691090237565
62,10,1,2907,7507,168,EMBAJADORES-AV.PLANETARIO,40.386429712004,-3.6900499673482
62,10,1,3204,7790,283,PTO.SERRANO-PTO.MIRAVETE,40.385731752281,-3.687741934084
62,10,1,3207,7986,196,PTO.CRUZ VERDE-PTO.MIRAVETE,40.385615075121,-3.6861514372314
62,10,1,3206,8077,91,LOS PUERTOS,40.386345919546,-3.6859632806467
62,20,1,3206,0,0,LOS PUERTOS,40.386345919546,-3.6859632806467
62,20,1,4673,315,315,PTO.BEJAR-PTO.MIRAVETE,40.387114319954,-3.6885512590386
62,20,1,2908,516,201,EMBAJADORES-AV.PLANETARIO,40.386664690599,-3.6899251245032
62,20,1,2906,684,168,BRONCE,40.387929090983,-3.6909076688051
62,20,1,5512,937,253,PLAZA DE ITALIA,40.389874568576,-3.6924910400685
62,20,1,2916,1125,188,LEGAZPI,40.390863906651,-3.6942685202944
62,20,1,3858,1324,199,P DELICIAS-PZA.LEGAZPI,40.392302423514,-3.6947545964944
62,20,1,5741,1470,146,P DELICIAS-PZA.BEATA M ANA JESUS,40.393618417191,-3.6946408681054
62,20,1,5776,1864,394,GUILLERMO DE OSMA-PZA.GRAL.MAROTO,40.393890197374,-3.6973831696908
62,20,1,4151,2023,159,P CHOPERA-PZA.GRAL.MAROTO,40.394078820967,-3.6989687327836
62,20,1,1121,2405,382,LA CHOPERA,40.396400808294,-3.7023262316349
62,20,1,4122,2633,228,ARGANDA-P YESERIAS,40.397470205855,-3.7042462637438
62,20,1,4119,2912,279,GARGANTILLA-P ESPERANZA,40.39895227336,-3.703491052579
62,20,1,5820,3351,439,P ESPERANZA-MORATINES,40.402463411674,-3.7053565314606
62,20,1,324,3581,230,Acacias,40.403894085701,-3.7071179394213
62,20,1,326,3845,264,Olmos,40.403092302886,-3.7100556571793
62,20,1,4669,3987,142,Pirmides Cercanas,40.402380892143,-3.7114729045786
62,20,1,327,4185,198,Pirmides,40.401288474595,-3.7133138662213
62,20,1,2310,4401,216,IMPERIAL-PIRAMIDES,40.401720074373,-3.7149069309527
62,20,1,2312,4671,270,IMPERIAL-PONTONES,40.404066365613,-3.715722501109
62,20,1,4123,5130,459,COBOS DE SEGOVIA N 7,40.405136564377,-3.7189275140269
62,20,1,4124,5440,310,COBOS DE SEGOVIA-P MELANCOLICOS,40.407889747591,-3.7194989323003
62,20,1,2316,5665,225,VIRGEN DEL PUERTO-RUY GONZALEZ,40.408771809441,-3.7210757867154
62,20,1,2317,5921,256,VIRGEN DEL PUERTO-FOSFORO,40.411059244498,-3.7212098105718
62,20,1,2318,6126,205,VIRGEN DEL PUERTO-SEGOVIA,40.412889458659,-3.7209853779878
62,20,1,609,6301,175,PUENTE DE SEGOVIA,40.41444970841,-3.7207120862566
62,20,1,607,6846,545,CAMPO DEL MORO,40.419327805762,-3.7200274382111
62,20,1,3907,7272,426,PRINCIPE PIO,40.4217268214,-3.7210490762668
63,10,1,5089,0,0,FELIPE II,40.424124792221,-3.6760559028834
63,10,1,2154,402,402,NARVAEZ-O DONNELL,40.421015650625,-3.6762369521123
63,10,1,2156,679,277,NARVAEZ-IBIZA,40.418527949875,-3.6764477850259
63,10,1,814,1097,418,MENENDEZ PELAYO-RETIRO,40.416768646308,-3.6784221389594
63,10,1,816,1378,281,HOSPITAL NIO JESUS,40.414332272921,-3.677560833061
63,10,1,2213,1783,405,PLAZA NIO JESUS,40.410860046949,-3.6766679997436
63,10,1,2130,2342,559,MARIANO DE CAVIA,40.407258173642,-3.6779141511418
63,10,1,2128,2658,316,MEDITERRANEO,40.406973441261,-3.6742249079093
63,10,1,2126,2929,271,CONDE DE CASAL,40.406613405666,-3.6710723468199
63,10,1,2603,3121,192,CONDE DE CASAL,40.406480798942,-3.6690817151736
63,10,1,2605,4490,1369,EL BOSCO-MARUJA GARCIA ROMERO,40.403819998994,-3.6538862587577
63,10,1,2606,4806,316,EL BOSCO-RAMON PEREZ AYALA,40.401662524417,-3.6514614043138
63,10,1,2607,5020,214,EL BOSCO-RAMON PEREZ AYALA,40.400176020796,-3.6498644904686
63,10,1,2608,5377,357,EL BOSCO-PIO FELIPE,40.397757515527,-3.647383191683
63,10,1,4341,5735,358,EL BOSCO-HUMANES,40.395485554235,-3.6444616022304
63,10,1,3353,6088,353,AV.MEDITERRANEO-AV.PABLO NERUDA,40.394693311613,-3.6411218180368
63,10,1,5150,7406,1318,AV.MEDITERRANEO-POLITECNICO,40.391341429406,-3.6264268156901
63,10,1,2612,7599,193,AV.MEDITERRANEO-AV.DEMOCRACIA,40.391010853921,-3.6242510856133
63,10,1,1041,9722,2123,AV.MEDITERRANEO-VIRGEN DE LAS VIAS,40.382296995341,-3.6043046017442
63,10,1,4787,9962,240,FUENTESPINA-CENTRO DE SALUD,40.380462686597,-3.6036285010515
63,10,1,1042,10141,179,FUENTESPINA N 6,40.37992077016,-3.6056145573338
63,10,1,1043,10342,201,FUENTESPINA-AV.STA.EUGENIA,40.379251585157,-3.6078114840101
63,10,1,1044,10636,294,AV.STA.EUGENIA-VIRGEN DE LAS VIAS,40.380738505345,-3.6094411424891
63,10,1,1045,10830,194,AV.STA.EUGENIA N 47,40.382355030954,-3.610407603906
63,10,1,1038,11242,412,AV.STA.EUGENIA N 29,40.384552829915,-3.612187560476
63,10,1,2619,11474,232,AV.STA.EUGENIA N 13,40.385628379399,-3.6098245192577
63,10,1,1039,11700,226,SANTA EUGENIA,40.386458147849,-3.6079351701996
63,20,1,1039,0,0,SANTA EUGENIA,40.386458147849,-3.6079351701996
63,20,1,2620,315,315,CASTRILLO DE AZA N 14,40.384686079459,-3.6091327077011
63,20,1,2621,507,192,CASTRILLO DE AZA-AV.STA.EUGENIA,40.383649529941,-3.610937656697
63,20,1,2618,720,213,AV.STA.EUGENIA N 46,40.382272834167,-3.6106189170884
63,20,1,2617,920,200,AV.STA.EUGENIA-VIRGEN DE LAS VIAS,40.380674712539,-3.609579578246
63,20,1,2616,1232,312,FUENTESPINA-AV.STA.EUGENIA,40.379207990672,-3.6075354330151
63,20,1,2615,1435,203,FUENTESPINA N 13,40.379868334503,-3.6053054406777
63,20,1,4788,1600,165,FUENTESPINA-CENTRO DE SALUD,40.380382334695,-3.6034887737919
63,20,1,2614,1830,230,AV.MEDITERRANEO-VIRGEN DE LAS VIAS,40.382334014574,-3.6041164388994
63,20,1,2622,2110,280,AV.MEDITERRANEO-PUENTELARRA,40.384596477804,-3.6056093077401
63,20,1,2623,2252,142,AV.MEDITERRANEO-CASTRILLO DE AZA,40.385645419443,-3.6065847798899
63,20,1,2613,4165,1913,AV.MEDITERRANEO-AV.DEMOCRACIA,40.391659997376,-3.6241592854629
63,20,1,2610,5596,1431,ARROYO FONTARRON-FTE.CARRANTONA,40.395688034587,-3.6388193955628
63,20,1,2604,5961,365,ARROYO FONTARRON N 301,40.396414521317,-3.6426558325866
63,20,1,4594,6334,373,ARROYO FONTARRON N 171,40.398676466761,-3.6457658453967
63,20,1,4601,6462,128,ARROYO FONTARRON-E.PALACIOS,40.399517476419,-3.6468096803764
63,20,1,2611,6731,269,AV.MEDITERRANEO-ARROYO FONTARRON,40.400882965544,-3.6491088593251
63,20,1,4539,8603,1872,AV.MEDITERRANEO-PZA.CONDE CASAL,40.406762733095,-3.6686225316482
63,20,1,2125,8802,199,AV.MEDITERRANEO-PZA.CONDE CASAL,40.406983640863,-3.6709228174891
63,20,1,2127,9010,208,MEDITERRANEO,40.407203747869,-3.6733527470308
63,20,1,2210,9554,544,MARIANO DE CAVIA,40.408121393141,-3.6781938750831
63,20,1,2212,9921,367,PLAZA NIO JESUS,40.41100681569,-3.6762192513195
63,20,1,817,10370,449,HOSPITAL NIO JESUS,40.414847064863,-3.6773420536171
63,20,1,2214,10629,259,NARVAEZ-DOCE OCTUBRE,40.416267940754,-3.6762365619947
63,20,1,2157,10887,258,NARVAEZ-IBIZA,40.41859310467,-3.6760901082608
63,20,1,2155,11167,280,NARVAEZ-O DONNELL,40.421108009237,-3.6758488865365
63,20,1,5089,11515,348,FELIPE II,40.424124792221,-3.6760559028834
64,10,1,1566,0,0,CUATRO CAMINOS,40.447334178026,-3.7043183928065
64,10,1,1568,395,395,ALVARADO,40.449194917338,-3.703512344877
64,10,1,1569,659,264,TERUEL,40.451548669932,-3.7031123474316
64,10,1,1571,1022,363,BRAVO MURILLO-MANUEL LUNA,40.454786023159,-3.7025918007788
64,10,1,1572,1374,352,LOPE DE HARO-BRAVO MURILLO,40.457364333625,-3.7023002240941
64,10,1,1573,1663,289,FCOS.RODRIGUEZ-MARGARITAS,40.456633201202,-3.70549108537
64,10,1,1575,1995,332,FCOS.RODRIGUEZ-NUMANCIA,40.457096568655,-3.7092676104015
64,10,1,1577,2271,276,FCOS.RODRIGUEZ-OFELIA NIETO,40.457790385061,-3.7121762273177
64,10,1,1579,2476,205,FCOS.RODRIGUEZ-INST.VIRGEN DE LA PALOMA,40.458343860416,-3.7144583295882
64,10,1,1581,2878,402,FCOS.RODRIGUEZ-ANTONIO MACHADO,40.459694998388,-3.7188483349945
64,10,1,1583,3170,292,ANTONIO MACHADO-A.MARTIN ALZAGA,40.461774807529,-3.7190474260713
64,10,1,1585,3600,430,ISLA DE OZA-AURORA,40.464211406417,-3.7227063017428
64,10,1,1587,4014,414,NUEVA ZELANDA-RUPERTO ANDRES,40.467336975126,-3.7242260574624
64,10,1,1589,4292,278,JUAN J.LOPEZ IBOR-ISLA CRISTINA,40.46950683292,-3.725865423667
64,10,1,1591,4661,369,JUAN J.LOPEZ IBOR-DR.RAMON CASTROVIEJO,40.472293791495,-3.7282169881405
64,10,1,3733,5165,504,DR.RAMON CASTROVIEJO-J. LORENZO,40.474043228873,-3.7236398465938
64,10,1,3821,5857,692,JOAQUIN LORENZO-AV.ILUSTRACION,40.474360370361,-3.7247851893166
64,10,1,1593,6248,391,ISLAS ALEUTIANAS-JOAQUIN LORENZO,40.474693544374,-3.7291064505387
64,10,1,1594,6554,306,ISLAS ALEUTIANAS-AV.C.HERRERA ORIA,40.477226119822,-3.7289332927047
64,10,1,1354,6821,267,HERRERA ORIA-ISLAS MARQUESAS,40.478374573283,-3.7268150715676
64,10,1,5456,7288,467,HERRERA ORIA-ISLA TABARCA,40.480222612726,-3.7223081471368
64,10,1,1356,7521,233,HERRERA ORIA-ISLA DE AROSA,40.48124664615,-3.7198969766702
64,10,1,1565,7932,411,LACOMA,40.482643107899,-3.7155299955762
64,10,1,1595,8171,239,VENTISQUERO CONDESA-C.HERRERA ORIA,40.483521579319,-3.7147842210815
64,10,1,1563,8691,520,VENTISQUERO CONDESA-C.MINGUETE,40.487574723313,-3.7163729166961
64,10,1,4436,8928,237,VALLE ENMEDIO-GTA.PRADERA CORRALILLOS,40.488417687655,-3.7184467654108
64,10,1,4402,9417,489,SENDA DEL INFANTE-GTA.PRADERA VAQUERIZAS,40.490934744096,-3.7222058813132
64,10,1,4404,9650,233,SENDA DEL INFANTE-GTA.OLGA RAMOS,40.492202495793,-3.7240437541016
64,10,1,4282,10050,400,ESTACION DE PITIS,40.494660952364,-3.7256313789217
64,10,1,4292,10159,109,PITIS,40.494269634245,-3.7248235582584
64,20,1,4292,0,0,PITIS,40.494269634245,-3.7248235582584
64,20,1,4405,408,408,SENDA DEL INFANTE-GTA.OLGA RAMOS,40.491894301712,-3.724346060054
64,20,1,4403,623,215,SENDA DEL INFANTE-GTA.PRADERA VAQUERIZAS,40.490798566373,-3.7223731578744
64,20,1,4437,998,375,SENDA DEL INFANTE-GTA.PRADERA CORRALILLO,40.488528349976,-3.7194839295257
64,20,1,1559,1189,191,SENDA DEL INFANTE-CERRO MINGUETE,40.487061830814,-3.7191756501056
64,20,1,1597,1402,213,CERRO MINGUETE-VENTISQUERO CONDESA,40.486706567852,-3.716906441544
64,20,1,1596,1864,462,VENTISQUERO CONDESA-C.HERRERA ORIA,40.48330435994,-3.7149470950675
64,20,1,1357,2274,410,HERRERA ORIA-ISLA DE AROSA,40.482035899811,-3.7190158224829
64,20,1,1355,2735,461,HERRERA ORIA-GOMEZ DE LA SERNA,40.480016292041,-3.7236072406691
64,20,1,5652,3015,280,HERRERA ORIA-ISLAS MARQUESAS,40.478800036542,-3.7264893258145
64,20,1,1598,3589,574,ISLAS ALEUTIANAS-OTERO Y DELAGE,40.476521469344,-3.7292441973716
64,20,1,1522,3795,206,BARRIO PEAGRANDE,40.474682221258,-3.7294732126653
64,20,1,1592,4360,565,JUAN J.LOPEZ IBOR-DR.RAMON CASTROVIEJO,40.47162009125,-3.7279053630435
64,20,1,1590,4639,279,JUAN J.LOPEZ IBOR-ISLA CRISTINA,40.469514285285,-3.7261132205339
64,20,1,1588,4931,292,NUEVA ZELANDA-RUPERTO ANDRES,40.467309285187,-3.7243319208141
64,20,1,5796,5463,532,FEDERICO CARLOS SAINZ ROBLES-ISLA DE OZA,40.464039117897,-3.721443561746
64,20,1,1584,5804,341,ANTONIO MACHADO-MARTIRES MARISTAS,40.461709841674,-3.7193533946687
64,20,1,1582,6118,314,FCOS.RODRIGUEZ-ANTONIO MACHADO,40.459415668725,-3.7188571517649
64,20,1,1580,6515,397,FCOS.RODRIGUEZ-INST.VIRGEN DE LA PALOMA,40.458100126586,-3.7145383057766
64,20,1,1578,6728,213,FCOS.RODRIGUEZ-PABLO IGLESIAS,40.45742998102,-3.7121842154626
64,20,1,1576,6924,196,FCOS.RODRIGUEZ-NUMANCIA,40.457306322372,-3.7103194734391
64,20,1,1574,7357,433,FCOS.RODRIGUEZ-MARGARITAS,40.456444689067,-3.7053806109731
64,20,1,1599,7603,246,FCOS.RODRIGUEZ-BRAVO MURILLO,40.45481502595,-3.7037478627236
64,20,1,1570,8021,418,TERUEL,40.451320879153,-3.7035345159923
64,20,1,1600,8282,261,ALVARADO,40.448985428994,-3.7038875186469
64,20,1,1566,8502,220,CUATRO CAMINOS,40.447334178026,-3.7043183928065
65,10,1,1918,0,0,BENAVENTE,40.414311031674,-3.7037382076191
65,10,1,2247,430,430,PUERTA CERRADA,40.413822785103,-3.7084523575376
65,10,1,2249,650,220,PLAZA DE LA PAJA,40.413663249001,-3.7109599824852
65,10,1,2251,1092,442,CUESTA DE LA VEGA,40.413991673179,-3.7161341030851
65,10,1,2253,1479,387,SEGOVIA-VIRGEN DEL PUERTO,40.414071505262,-3.720684478178
65,10,1,871,1887,408,PUENTE DE SEGOVIA-PASEO DE EXTREMADURA,40.41409537053,-3.7255112414954
65,10,1,873,2196,309,PUERTA DEL ANGEL,40.413550238043,-3.7291060854429
65,10,1,875,2501,305,PASEO DE EXTREMADURA-GUADARRAMA,40.412358523726,-3.7323579555158
65,10,1,877,2887,386,PASEO DE EXTREMADURA-ALBENIZ,40.410828092033,-3.7364416335217
65,10,1,879,3147,260,ALTO DE EXTREMADURA,40.409792592908,-3.7391822803294
65,10,1,881,3881,734,PASEO DE EXTREMADURA-EL GRECO,40.407855842752,-3.7447708686961
65,10,1,882,4203,322,PASEO DE EXTREMADURA-VILLAMANIN,40.406581579972,-3.7481815503699
65,10,1,884,4541,338,SURBATAN,40.405260996209,-3.7517730738637
65,10,1,2625,4959,418,VILLAMANIN-VILLASANDINO,40.405315618692,-3.7530700097792
65,10,1,2626,5225,266,VILLAMANIN-C CAMPAMENTO (BATAN),40.407408993014,-3.7525630102264
65,10,1,2628,5492,267,C CAMPAMENTO-VILLAGARCIA,40.406220243307,-3.755260309844
65,10,1,2630,5728,236,C CAMPAMENTO-SAN JUAN DE MATA,40.405285362185,-3.7577010969746
65,10,1,2632,5959,231,C CAMPAMENTO-SAN ROBERTO,40.404036844596,-3.7598790275616
65,10,1,5336,6080,121,C CAMPAMENTO-METRO CASA DE CAMPO,40.403148532508,-3.7607057318462
65,10,1,3877,6961,881,CTRA.BOADILLA MONTE-CARABIAS,40.399120383973,-3.7676952672373
65,10,1,2636,7139,178,CTRA.BOADILLA MONTE-MIRLO,40.399232555048,-3.769794045979
65,10,1,2637,7425,286,CTRA.BOADILLA MONTE-GALICIA,40.399255111272,-3.7731644514131
65,10,1,2638,7612,187,CTRA.BOADILLA MONTE-SEDANO,40.399267381142,-3.7753681505896
65,10,1,5325,8679,1067,CTRA.CCHEL.A ARAVACA-COLONIA JARDIN,40.396930922178,-3.7744929460404
65,10,1,2641,9036,357,SANCHIDRIAN-CEFERINO AVILA,40.394735275874,-3.7768008104027
65,10,1,2643,9437,401,GRAN CAPITAN,40.394453018832,-3.7799200339307
65,20,1,2643,0,0,GRAN CAPITAN,40.394453018832,-3.7799200339307
65,20,1,2642,434,434,SANCHIDRIAN-CEFERINO AVILA,40.394664159632,-3.7766585979066
65,20,1,2640,722,288,SANCHIDRIAN-CTRA.CARABANCHEL A ARAVACA,40.396383312554,-3.7742038733458
65,20,1,2644,1054,332,VILLAVICIOSA-GALICIA,40.397119128419,-3.7705948095639
65,20,1,2645,1279,225,VILLAVICIOSA-CARABIAS,40.39798170376,-3.7682302662551
65,20,1,2635,2519,1240,C CAMPAMENTO-METRO CASA DE CAMPO,40.403077086518,-3.7606106522733
65,20,1,2633,2646,127,C CAMPAMENTO-SAN ROBERTO,40.403983259612,-3.7598077175622
65,20,1,2631,2887,241,C CAMPAMENTO-SAN JUAN DE MATA,40.405277512144,-3.7575242370548
65,20,1,2629,3129,242,C CAMPAMENTO-VILLAGARCIA,40.406221859565,-3.7550128437838
65,20,1,2627,3364,235,BATAN,40.407244849242,-3.7528675954519
65,20,1,2305,3555,191,VILLAMANIN,40.405726621397,-3.7535931250641
65,20,1,2306,3858,303,SURBATAN,40.404948877194,-3.7512817130139
65,20,1,883,4289,431,EL OLIVILLO,40.40675226245,-3.7468635143738
65,20,1,911,4714,425,AVENIDA DE PORTUGAL,40.40838495832,-3.742344207209
65,20,1,880,4996,282,ALTO DE EXTREMADURA,40.409521092881,-3.7393749496627
65,20,1,878,5287,291,PASEO DE EXTREMADURA-ALBENIZ,40.410657902408,-3.7362877421533
65,20,1,876,5673,386,PASEO DE EXTREMADURA-GUADARRAMA,40.412179380044,-3.732194545007
65,20,1,874,6015,342,PUERTA DEL ANGEL,40.413463646679,-3.728551197815
65,20,1,872,6282,267,PUENTE DE SEGOVIA-PASEO DE EXTREMADURA,40.413879266845,-3.7254935981534
65,20,1,2254,6745,463,PUENTE DE SEGOVIA,40.413859109057,-3.7200716813915
65,20,1,2252,7081,336,CUESTA DE LA VEGA,40.413829668971,-3.7161088129096
65,20,1,2250,7524,443,PLAZA DE LA PAJA,40.4135912039,-3.7109556883097
65,20,1,2248,7788,264,PUERTA CERRADA,40.413528281467,-3.7079966766075
65,20,1,4038,8080,292,TIRSO DE MOLINA,40.412475375975,-3.7048611537603
65,20,1,1918,8366,286,BENAVENTE,40.414311031674,-3.7037382076191
66,10,1,3219,0,0,CUATRO CAMINOS,40.447284221359,-3.7036457186979
66,10,1,1568,239,239,ALVARADO,40.449194917338,-3.703512344877
66,10,1,1569,503,264,TERUEL,40.451548669932,-3.7031123474316
66,10,1,1571,866,363,BRAVO MURILLO-MANUEL LUNA,40.454786023159,-3.7025918007788
66,10,1,2647,1096,230,BRAVO MURILLO-LOPE DE HARO,40.456727680744,-3.7018100486758
66,10,1,4083,1390,294,BRAVO MURILLO-FRANCISCO MEDRANO,40.458882813469,-3.6999925835419
66,10,1,4085,1672,282,BRAVO MURILLO-SOR ANGELA DE LA CRUZ,40.461020385568,-3.6980946183252
66,10,1,2651,2016,344,BRAVO MURILLO-ROSA DE SILVA ,40.463662775475,-3.6961380527525
66,10,1,1533,2294,278,BRAVO MURILLO-ANIBAL,40.464948687207,-3.6935327850697
66,10,1,1531,2567,273,PLAZA CASTILLA,40.465444663686,-3.6904416122247
66,10,1,1486,2893,326,PLAZA CASTILLA,40.467257689877,-3.6885551816125
66,10,1,1487,3323,430,CASTELLANA-JOSE VASCONCELOS,40.471056635393,-3.6875110822101
66,10,1,1488,3569,246,CASTELLANA-MQUES.TORRELAGUNA,40.473213969538,-3.6868016908327
66,10,1,2653,3800,231,CASTELLANA-DANIEL VAZQUEZ DIAZ,40.475278967379,-3.686470000536
66,10,1,2654,3998,198,CASTELLANA-MANUEL CALDEIRO,40.476967533375,-3.6858112110633
66,10,1,2655,4276,278,CASTELLANA-VIEJAS,40.479421920037,-3.6851401188954
